sale_id,product_id,customer_id,quantity_sold,sale_date,revenue,discount,region
S1869,P5919,C4436,4,2026-03-04,29424,10,Bangalore
S1870,P1450,C8936,20,2025-09-02,604480,15,Delhi
S1871,P9654,C6079,10,2024-11-15,197420,15,Mumbai
S1872,P5249,C5658,17,2025-05-07,703494,10,Mumbai
S1873,P7757,C5362,9,2026-04-22,395271,0,Jaipur
S1874,P4082,C5391,5,2025-09-25,151310,0,Delhi
S1875,P6193,C8924,1,2026-01-27,47701,10,Pune
S1876,P2612,C3770,20,2026-01-20,583240,0,Pune
S1877,P2769,C5467,15,2025-03-26,556155,15,Chandigarh
S1878,P7915,C3472,12,2025-07-30,75876,5,Mumbai
S1879,P1634,C8972,6,2025-07-05,230376,0,Pune
S1880,P7558,C5157,15,2026-05-15,125760,15,Jaipur
S1881,P131,C653,8,2025-11-12,150088,5,Bangalore
S1882,P5237,C8567,3,2025-07-25,129711,0,Pune
S1883,P2553,C2794,15,2026-05-17,322920,0,Chandigarh
S1884,P5914,C7480,9,2024-10-19,134172,0,Jaipur
S1885,P828,C6431,3,2024-09-10,13605,0,Pune
S1886,P4368,C8910,13,2024-12-16,406536,0,Delhi
S1887,P8848,C6157,9,2025-09-18,343476,10,Delhi
S1888,P9326,C735,1,2025-05-14,33010,0,Pune
S1889,P4859,C5163,11,2024-11-11,76340,15,Delhi
S1890,P9373,C849,6,2025-11-02,55740,5,Pune
S1891,P3043,C5262,8,2025-03-29,40848,15,Pune
S1892,P4409,C7997,11,2026-04-28,403260,15,Pune
S1893,P7068,C5179,6,2025-12-08,297930,5,Chandigarh
S1894,P7475,C2797,11,2026-04-21,174966,15,Delhi
S1895,P9358,C1195,17,2026-04-05,669035,0,Mumbai
S1896,P3226,C919,19,2024-09-20,529283,10,Pune
S1897,P3824,C2321,18,2024-08-07,62748,15,Pune
S1898,P6626,C441,18,2026-03-12,485874,10,Bangalore
S1899,P77,C4079,15,2026-01-06,534345,10,Jaipur
S1900,P1105,C2087,1,2024-06-29,22090,0,Delhi
S1901,P6789,C4979,6,2026-03-14,86232,0,Chandigarh
S1902,P3763,C7957,18,2025-10-08,494604,0,Chandigarh
S1903,P8848,C7970,11,2025-08-07,403986,0,Bangalore
S1904,P9787,C8603,16,2025-02-10,351632,15,Delhi
S1905,P5828,C6399,5,2026-05-05,38760,5,Jaipur
S1906,P2296,C8562,8,2025-07-03,124216,0,Jaipur
S1907,P1998,C8787,14,2024-12-24,375326,15,Pune
S1908,P5095,C3453,7,2024-08-17,200830,0,Pune
S1909,P6401,C9791,12,2026-05-28,519684,10,Chandigarh
S1910,P9759,C7827,3,2026-05-27,91920,0,Jaipur
S1911,P5800,C6053,6,2026-01-18,109428,5,Mumbai
S1912,P8389,C8778,16,2026-04-22,239312,15,Delhi
S1913,P8207,C9255,6,2024-12-16,55656,15,Chandigarh
S1914,P5586,C5789,3,2026-03-23,139488,0,Pune
S1915,P9412,C8884,9,2026-02-19,239031,10,Delhi
S1916,P466,C9070,4,2024-07-05,182624,0,Bangalore
S1917,P8978,C8438,6,2024-06-09,116526,10,Chandigarh
S1918,P6754,C1646,1,2025-06-06,4619,10,Pune
S1919,P1793,C5045,18,2025-08-12,468558,5,Jaipur
S1920,P3815,C3176,15,2026-04-15,734910,15,Mumbai
S1921,P1007,C7433,20,2024-06-28,379080,5,Delhi
S1922,P5849,C7950,20,2025-04-17,891520,10,Delhi
S1923,P3834,C8802,8,2025-02-08,137520,15,Bangalore
S1924,P6544,C3816,8,2026-01-27,9904,10,Mumbai
S1925,P1434,C8710,15,2026-05-22,490515,5,Jaipur
S1926,P9987,C742,12,2025-06-03,242052,5,Mumbai
S1927,P9029,C4665,3,2026-03-20,125508,15,Mumbai
S1928,P7237,C8806,11,2025-07-23,418550,10,Delhi
S1929,P6061,C2148,15,2025-09-21,430185,10,Mumbai
S1930,P9255,C4425,10,2026-04-11,34490,0,Chandigarh
S1931,P4260,C6087,15,2026-03-30,585570,15,Bangalore
S1932,P2756,C2777,18,2024-12-24,814194,5,Chandigarh
S1933,P5700,C5548,7,2026-01-03,115703,0,Pune
S1934,P626,C6337,1,2026-02-14,44997,5,Bangalore
S1935,P4800,C8687,15,2024-12-22,38070,0,Mumbai
S1936,P8700,C446,18,2026-01-17,505854,15,Pune
S1937,P4779,C8330,18,2025-08-27,415926,15,Delhi
S1938,P3614,C4081,15,2025-10-31,458385,5,Chandigarh
S1939,P878,C6773,14,2026-03-05,305956,0,Mumbai
S1940,P8677,C9428,5,2025-09-03,74170,0,Pune
S1941,P6121,C5084,15,2025-10-10,463425,15,Chandigarh
S1942,P6288,C8749,15,2024-12-08,397875,0,Bangalore
S1943,P4912,C2319,14,2025-07-16,547988,0,Bangalore
S1944,P7194,C2914,16,2025-10-10,170512,5,Bangalore
S1945,P7155,C1230,16,2025-08-04,198240,5,Pune
S1946,P7447,C3136,16,2025-07-12,536016,15,Pune
S1947,P791,C2344,11,2024-11-25,194634,15,Bangalore
S1948,P7046,C8119,1,2024-11-08,2756,15,Chandigarh
S1949,P7073,C151,5,2025-09-23,175250,10,Pune
S1950,P6668,C9461,10,2026-03-03,475320,10,Mumbai
S1951,P1437,C2573,15,2025-10-29,443070,0,Chandigarh
S1952,P260,C9996,10,2026-02-05,74860,15,Jaipur
S1953,P2873,C6407,10,2024-12-26,143880,10,Bangalore
S1954,P7176,C2880,3,2025-01-18,76386,10,Chandigarh
S1955,P5518,C9729,1,2025-01-10,40340,10,Bangalore
S1956,P9878,C1590,3,2025-11-05,4236,15,Pune
S1957,P477,C5889,12,2024-08-24,137448,5,Bangalore
S1958,P5719,C9950,18,2026-03-05,162990,10,Delhi
S1959,P4113,C3237,13,2025-12-25,377156,0,Delhi
S1960,P8234,C362,19,2025-05-15,331778,5,Jaipur
S1961,P3959,C1236,12,2025-02-11,27372,0,Chandigarh
S1962,P8139,C2667,10,2025-11-07,271320,15,Jaipur
S1963,P2730,C4612,12,2026-04-11,327756,10,Delhi
S1964,P6321,C8619,18,2025-09-09,834264,0,Chandigarh
S1965,P7872,C2048,11,2024-11-05,293326,10,Delhi
S1966,P2093,C5883,16,2025-07-28,517104,10,Mumbai
S1967,P4325,C3028,15,2024-12-13,510330,0,Pune
S1968,P9078,C4269,17,2024-11-30,82807,15,Bangalore
S1969,P1955,C5407,12,2025-09-16,237960,0,Delhi
S1970,P2987,C1666,10,2024-11-05,466870,15,Chandigarh
S1971,P1215,C8863,6,2024-11-22,184488,10,Pune
S1972,P5890,C4762,18,2025-05-21,769482,5,Jaipur
S1973,P6194,C397,19,2025-12-19,352564,5,Bangalore
S1974,P6787,C6773,10,2025-08-04,147200,10,Pune
S1975,P6259,C9276,17,2024-06-03,197591,15,Mumbai
S1976,P9538,C7983,4,2024-07-24,65828,15,Jaipur
S1977,P5340,C980,11,2024-09-29,389983,0,Bangalore
S1978,P9936,C2785,10,2025-06-24,444270,15,Chandigarh
S1979,P2474,C9492,9,2026-01-25,415845,15,Delhi
S1980,P7408,C9723,7,2026-03-04,26670,5,Bangalore
S1981,P1552,C4737,16,2024-06-20,445056,0,Mumbai
S1982,P2418,C6974,3,2025-12-26,130884,5,Mumbai
S1983,P9264,C8378,18,2024-06-23,477738,5,Delhi
S1984,P9384,C6759,13,2024-07-03,375206,0,Mumbai
S1985,P2884,C7003,13,2025-12-14,482508,15,Delhi
S1986,P7393,C1703,6,2025-03-06,243468,5,Mumbai
S1987,P6754,C7882,3,2026-04-21,98043,15,Jaipur
S1988,P6820,C3555,3,2025-08-21,7707,0,Bangalore
S1989,P4700,C419,1,2026-04-05,15659,10,Bangalore
S1990,P3389,C8247,15,2026-03-12,465915,5,Bangalore
S1991,P7070,C9712,9,2025-08-11,156798,5,Chandigarh
S1992,P2803,C3253,6,2026-02-23,214218,5,Pune
S1993,P3653,C6165,11,2026-01-03,417472,0,Bangalore
S1994,P5952,C502,14,2024-08-16,62888,15,Jaipur
S1995,P9112,C5653,20,2025-02-06,585700,15,Delhi
S1996,P3475,C2964,7,2025-11-10,19852,15,Pune
S1997,P874,C4626,13,2025-10-14,588068,15,Mumbai
S1998,P7402,C5032,18,2025-09-30,609984,15,Bangalore
S1999,P6367,C8767,16,2024-09-14,229648,10,Mumbai
S2000,P3222,C1259,1,2026-05-14,16222,0,Chandigarh
S2001,P9351,C2227,3,2026-03-22,38487,0,Bangalore
S2002,P3560,C1926,20,2024-12-22,123140,5,Jaipur
S2003,P1018,C4474,12,2024-09-27,421848,15,Pune
S2004,P3612,C9229,18,2024-09-05,494496,15,Pune
S2005,P8331,C8994,9,2026-03-19,443331,15,Delhi
S2006,P7650,C5610,18,2025-11-03,103680,0,Jaipur
S2007,P5640,C6161,14,2025-12-22,77322,0,Jaipur
S2008,P9332,C7806,9,2025-06-21,181989,0,Chandigarh
S2009,P4748,C4888,18,2026-05-18,812106,15,Chandigarh
S2010,P1490,C7168,14,2025-07-13,313026,10,Mumbai
S2011,P6711,C2979,9,2026-03-06,239850,0,Bangalore
S2012,P2541,C1874,13,2025-11-13,171080,15,Chandigarh
S2013,P2539,C5460,7,2024-09-12,340956,10,Pune
S2014,P8582,C3576,16,2024-12-04,666288,5,Pune
S2015,P9181,C6673,6,2024-07-20,275010,10,Pune
S2016,P1543,C7975,16,2024-12-30,622720,10,Bangalore
S2017,P6027,C5491,20,2025-06-28,795300,15,Jaipur
S2018,P6308,C6938,3,2025-01-21,100485,10,Mumbai
S2019,P55,C5579,20,2026-04-15,820900,15,Jaipur
S2020,P5033,C5415,2,2026-04-08,79762,0,Jaipur
S2021,P8134,C7470,15,2025-12-02,47760,10,Jaipur
S2022,P6406,C4059,4,2026-03-15,72572,5,Pune
S2023,P7871,C8505,2,2024-09-15,53708,0,Bangalore
S2024,P8699,C2588,9,2024-11-30,415269,15,Delhi
S2025,P3303,C1966,7,2026-05-23,335979,10,Mumbai
S2026,P7463,C7654,11,2025-02-14,88143,10,Delhi
S2027,P4321,C9355,11,2024-07-01,147400,10,Bangalore
S2028,P2841,C391,15,2025-09-29,91890,5,Jaipur
S2029,P235,C1768,16,2026-01-24,493696,10,Delhi
S2030,P1583,C541,19,2025-08-15,573382,5,Delhi
S2031,P3230,C9076,11,2026-03-31,173129,0,Bangalore
S2032,P6802,C1969,11,2025-03-27,56892,15,Pune
S2033,P9978,C8564,6,2025-08-11,251562,5,Mumbai
S2034,P8080,C7470,15,2025-08-24,684285,10,Chandigarh
S2035,P1946,C3801,1,2026-02-14,34644,10,Mumbai
S2036,P5833,C4544,10,2025-07-25,337640,15,Bangalore
S2037,P4378,C8368,6,2025-01-05,13254,0,Chandigarh
S2038,P5366,C6823,18,2024-06-15,740142,0,Jaipur
S2039,P4554,C6549,14,2025-12-03,44324,15,Delhi
S2040,P5587,C3763,11,2024-07-21,185977,15,Delhi
S2041,P924,C8615,18,2024-07-26,879156,0,Chandigarh
S2042,P637,C7198,8,2025-03-25,51704,5,Mumbai
S2043,P3394,C3343,4,2025-03-19,117504,15,Pune
S2044,P2942,C1232,20,2024-05-28,989320,10,Chandigarh
S2045,P3233,C7974,15,2024-09-15,91365,0,Chandigarh
S2046,P5566,C9598,11,2024-12-02,321200,10,Delhi
S2047,P2053,C2503,18,2025-07-29,464418,0,Bangalore
S2048,P8189,C5206,12,2024-09-19,256968,5,Mumbai
S2049,P4248,C2890,13,2024-06-07,176826,10,Delhi
S2050,P6569,C920,10,2025-06-14,300450,5,Pune
S2051,P2733,C7040,20,2025-10-03,554120,15,Jaipur
S2052,P1549,C634,3,2026-04-19,135792,15,Delhi
S2053,P7808,C3093,18,2026-03-13,301590,10,Pune
S2054,P5605,C8162,5,2025-01-17,136590,0,Delhi
S2055,P1179,C4486,12,2024-07-10,288456,10,Chandigarh
S2056,P4526,C2539,9,2026-03-16,104148,5,Pune
S2057,P6751,C1279,10,2026-03-22,74240,15,Mumbai
S2058,P5299,C839,18,2025-02-28,485964,10,Delhi
S2059,P5116,C7647,12,2024-09-29,424356,15,Bangalore
S2060,P5713,C544,13,2025-03-21,51948,15,Bangalore
S2061,P521,C789,17,2025-11-29,548386,15,Jaipur
S2062,P392,C6837,2,2025-02-19,33502,5,Bangalore
S2063,P8780,C2616,13,2024-08-23,635219,15,Delhi
S2064,P6600,C2270,7,2024-06-21,289737,5,Mumbai
S2065,P2276,C6542,1,2025-10-07,7638,10,Mumbai
S2066,P1932,C5633,2,2025-07-07,96396,10,Pune
S2067,P6497,C4432,16,2025-02-23,203040,0,Pune
S2068,P4390,C3496,6,2025-11-22,159726,5,Chandigarh
S2069,P9540,C6408,6,2025-05-08,180468,5,Chandigarh
S2070,P7071,C8796,17,2024-11-06,285005,0,Chandigarh
S2071,P5083,C2398,7,2024-12-30,78939,10,Pune
S2072,P3041,C62,18,2025-05-01,279270,10,Mumbai
S2073,P8971,C6735,14,2025-07-27,22414,15,Jaipur
S2074,P9087,C3959,5,2024-08-02,78725,10,Mumbai
S2075,P6894,C4687,16,2025-03-08,144288,10,Chandigarh
S2076,P938,C1893,14,2024-07-03,381668,0,Jaipur
S2077,P1616,C926,16,2025-07-09,179792,15,Delhi
S2078,P8479,C69,15,2025-09-29,530355,0,Delhi
S2079,P7317,C6533,14,2026-01-03,233394,15,Jaipur
S2080,P3566,C1772,7,2025-11-07,173208,5,Delhi
S2081,P673,C2073,1,2025-07-26,43240,10,Bangalore
S2082,P4867,C8938,2,2024-09-12,73238,5,Pune
S2083,P4834,C6414,17,2025-09-26,170986,10,Mumbai
S2084,P1139,C1569,17,2026-03-08,347480,15,Chandigarh
S2085,P7550,C1313,9,2024-12-29,133812,15,Jaipur
S2086,P3231,C3228,12,2024-08-23,413124,5,Delhi
S2087,P8912,C5765,7,2025-10-05,162337,0,Mumbai
S2088,P3756,C4615,11,2024-08-05,107723,10,Chandigarh
S2089,P1511,C4510,4,2026-02-14,114224,10,Delhi
S2090,P4835,C8168,11,2025-08-25,204996,5,Pune
S2091,P3243,C3342,4,2026-01-03,166824,10,Jaipur
S2092,P905,C9882,10,2024-07-29,92770,10,Pune
S2093,P8628,C6634,12,2025-02-21,174060,15,Bangalore
S2094,P1351,C946,16,2026-04-05,80944,10,Pune
S2095,P8031,C145,5,2024-07-27,182270,0,Mumbai
S2096,P1349,C112,11,2026-03-26,144463,0,Pune
S2097,P5653,C7956,19,2025-06-06,524647,5,Jaipur
S2098,P7476,C6351,10,2026-03-11,358830,15,Chandigarh
S2099,P400,C9930,12,2026-02-22,379008,0,Jaipur
S2100,P4829,C3328,12,2024-07-30,246240,10,Bangalore
S2101,P4929,C3429,12,2025-08-18,449664,15,Jaipur
S2102,P8726,C5776,7,2025-12-18,169260,10,Chandigarh
S2103,P2312,C7259,11,2025-08-26,490094,5,Bangalore
S2104,P8533,C2070,2,2024-09-22,48432,0,Pune
S2105,P8157,C7223,13,2024-08-25,330278,15,Pune
S2106,P6401,C3976,16,2025-02-11,71872,15,Mumbai
S2107,P7677,C7657,7,2024-09-29,127008,5,Delhi
S2108,P7679,C3808,10,2026-05-23,451150,10,Mumbai
S2109,P6264,C6185,6,2025-03-03,120942,0,Mumbai
S2110,P3591,C328,12,2025-11-22,567072,10,Bangalore
S2111,P2071,C9438,12,2024-09-29,444468,0,Chandigarh
S2112,P5568,C103,15,2026-02-06,440400,15,Chandigarh
S2113,P3405,C4955,7,2025-06-30,330211,5,Bangalore
S2114,P2071,C724,16,2025-05-15,305440,0,Chandigarh
S2115,P1487,C5711,2,2024-08-23,62544,5,Delhi
S2116,P9192,C978,10,2025-04-26,16420,5,Jaipur
S2117,P2799,C8007,14,2024-06-04,403214,15,Delhi
S2118,P2442,C517,14,2024-10-13,15484,15,Pune
S2119,P1623,C7545,9,2025-11-12,75222,5,Pune
S2120,P6437,C3723,2,2025-10-06,34270,0,Bangalore
S2121,P745,C513,15,2026-02-07,378000,5,Bangalore
S2122,P4973,C8383,5,2026-02-27,211170,15,Pune
S2123,P4447,C7595,16,2024-07-27,98304,0,Chandigarh
S2124,P9226,C101,10,2024-07-10,278450,10,Pune
S2125,P2440,C9048,6,2025-06-27,247038,15,Pune
S2126,P7082,C9710,17,2026-02-24,83351,15,Jaipur
S2127,P1670,C2720,5,2025-07-19,40455,0,Bangalore
S2128,P5460,C9424,13,2025-12-25,79625,5,Pune
S2129,P6011,C7983,7,2025-05-16,149499,0,Delhi
S2130,P7300,C117,8,2024-11-14,80968,0,Chandigarh
S2131,P9904,C8422,14,2025-12-21,675430,0,Pune
S2132,P107,C9734,16,2025-02-24,368048,10,Bangalore
S2133,P175,C4713,2,2024-09-17,16060,15,Jaipur
S2134,P1300,C8379,3,2025-10-30,53472,15,Chandigarh
S2135,P2594,C3832,16,2026-01-15,382688,0,Mumbai
S2136,P6308,C9966,15,2024-11-22,454320,15,Bangalore
S2137,P2732,C1468,4,2025-11-12,97684,0,Mumbai
S2138,P6558,C7799,17,2025-08-03,62050,15,Jaipur
S2139,P803,C7922,14,2024-06-17,423528,5,Bangalore
S2140,P613,C8648,4,2024-12-20,16648,15,Pune
S2141,P4056,C9264,13,2026-01-10,117546,0,Delhi
S2142,P614,C8331,19,2024-06-01,341411,15,Mumbai
S2143,P3431,C5960,17,2025-04-07,388569,15,Chandigarh
S2144,P2660,C6885,6,2025-08-24,161004,0,Delhi
S2145,P3782,C8397,18,2025-01-20,140454,0,Pune
S2146,P5174,C7395,20,2026-02-13,37300,0,Bangalore
S2147,P9076,C4861,9,2024-09-08,189018,10,Mumbai
S2148,P3465,C6585,8,2026-01-05,198344,10,Pune
S2149,P1447,C1342,16,2025-07-26,657120,15,Delhi
S2150,P7252,C2025,6,2025-01-30,228294,5,Mumbai
S2151,P111,C491,4,2025-04-12,72780,5,Jaipur
S2152,P8159,C4158,9,2025-01-21,345717,10,Mumbai
S2153,P5045,C1138,8,2024-10-24,211776,15,Jaipur
S2154,P2331,C3395,19,2025-11-11,57893,10,Mumbai
S2155,P1642,C9201,17,2025-01-28,478176,10,Bangalore
S2156,P8295,C7826,2,2026-05-24,6750,0,Bangalore
S2157,P267,C8974,14,2026-05-05,210098,10,Delhi
S2158,P5975,C4344,8,2025-08-15,158776,0,Bangalore
S2159,P1504,C8297,17,2025-09-26,835754,5,Jaipur
S2160,P7875,C3991,8,2025-08-16,384776,5,Delhi
S2161,P9221,C7212,6,2024-08-22,67902,10,Delhi
S2162,P387,C3705,1,2024-10-19,44040,10,Chandigarh
S2163,P251,C7034,13,2025-12-18,248235,15,Delhi
S2164,P4706,C8564,11,2024-10-11,319869,0,Jaipur
S2165,P4603,C9077,16,2025-11-20,302736,0,Mumbai
S2166,P1515,C1452,20,2025-04-23,227060,5,Delhi
S2167,P4468,C9528,18,2025-11-22,613098,5,Delhi
S2168,P796,C2599,9,2024-06-05,398664,0,Delhi
S2169,P2603,C1444,1,2025-08-18,15598,15,Chandigarh
S2170,P9571,C5975,16,2025-12-12,342976,15,Chandigarh
S2171,P1345,C8170,4,2025-09-26,140984,10,Mumbai
S2172,P8124,C8049,16,2025-10-11,721264,15,Pune
S2173,P9540,C1877,7,2026-02-02,299586,10,Bangalore
S2174,P2021,C5886,3,2026-02-04,135981,0,Bangalore
S2175,P735,C3232,2,2024-08-27,85876,10,Mumbai
S2176,P4079,C2184,12,2025-12-22,510552,5,Jaipur
S2177,P8064,C5295,1,2024-08-11,23449,15,Pune
S2178,P7464,C456,10,2025-07-20,498660,15,Jaipur
S2179,P6850,C9257,4,2025-03-14,80948,5,Jaipur
S2180,P111,C9628,1,2025-09-28,37642,0,Delhi
S2181,P6295,C6310,8,2024-07-04,129664,0,Pune
S2182,P232,C2069,10,2024-07-18,418600,0,Mumbai
S2183,P4031,C9009,2,2025-08-05,99434,5,Jaipur
S2184,P3411,C3901,10,2026-03-08,154670,0,Pune
S2185,P2272,C26,16,2026-01-19,501744,0,Mumbai
S2186,P9383,C4747,18,2025-02-25,19224,10,Mumbai
S2187,P3209,C9743,8,2025-06-22,45384,15,Jaipur
S2188,P6150,C2826,13,2025-02-17,222521,10,Chandigarh
S2189,P3120,C2361,2,2024-08-30,33972,10,Chandigarh
S2190,P5410,C3951,7,2026-05-01,296107,10,Jaipur
S2191,P5337,C5397,9,2024-11-16,262278,0,Bangalore
S2192,P2893,C2386,10,2024-08-11,212930,10,Pune
S2193,P8848,C9891,16,2026-01-29,704352,5,Jaipur
S2194,P6202,C5102,15,2024-12-22,196425,10,Jaipur
S2195,P9503,C7643,9,2025-01-13,51156,10,Pune
S2196,P5702,C680,12,2025-10-08,561216,0,Bangalore
S2197,P9314,C958,10,2024-06-21,307340,5,Delhi
S2198,P7871,C5611,6,2026-04-07,264594,5,Bangalore
S2199,P7976,C199,5,2025-05-29,88325,0,Chandigarh
S2200,P6236,C6505,15,2024-12-01,370530,10,Bangalore
S2201,P5899,C9008,4,2025-01-06,157760,5,Jaipur
S2202,P713,C2764,20,2024-06-15,760520,15,Jaipur
S2203,P2372,C3272,1,2025-09-19,2705,10,Bangalore
S2204,P4595,C104,5,2024-12-20,238310,15,Jaipur
S2205,P4546,C1277,5,2026-02-22,226965,0,Delhi
S2206,P3870,C3359,20,2024-09-04,543520,10,Mumbai
S2207,P3671,C130,12,2024-07-16,296496,15,Pune
S2208,P3567,C5745,10,2026-03-19,142690,15,Delhi
S2209,P5095,C2184,1,2025-05-15,15046,10,Mumbai
S2210,P2629,C4024,17,2025-05-21,236232,5,Chandigarh
S2211,P5518,C1048,11,2025-02-23,536195,15,Delhi
S2212,P3184,C7235,13,2024-07-08,163319,0,Jaipur
S2213,P2550,C4722,5,2025-07-25,73235,5,Mumbai
S2214,P1024,C5107,19,2024-06-23,592173,5,Jaipur
S2215,P4363,C5111,12,2025-06-30,287280,10,Jaipur
S2216,P7999,C2331,12,2025-11-06,295116,10,Chandigarh
S2217,P5250,C4439,4,2025-04-08,70936,0,Delhi
S2218,P7812,C723,16,2025-07-19,415936,15,Delhi
S2219,P6679,C2720,14,2024-10-18,456148,5,Pune
S2220,P1699,C367,9,2025-06-06,185283,5,Bangalore
S2221,P6296,C3666,6,2025-01-14,230166,0,Mumbai
S2222,P9967,C4612,1,2025-05-15,41157,15,Jaipur
S2223,P4563,C1042,6,2026-05-18,208068,0,Bangalore
S2224,P8012,C5916,11,2025-09-17,111881,5,Delhi
S2225,P2076,C2551,5,2026-04-24,124990,10,Pune
S2226,P7520,C3145,13,2026-01-25,417378,5,Chandigarh
S2227,P6822,C8985,19,2026-04-08,277647,5,Jaipur
S2228,P276,C3288,12,2026-02-26,505008,10,Jaipur
S2229,P8630,C3555,9,2024-08-29,169479,0,Chandigarh
S2230,P8991,C612,18,2024-08-21,212472,5,Bangalore
S2231,P6444,C9507,12,2025-01-24,218148,10,Jaipur
S2232,P8979,C3774,20,2026-02-01,20640,10,Jaipur
S2233,P1833,C9953,8,2024-08-12,209224,0,Pune
S2234,P3754,C5195,4,2024-11-13,128196,5,Bangalore
S2235,P3043,C1456,10,2026-02-15,497300,15,Bangalore
S2236,P7914,C7198,15,2025-12-24,673635,5,Delhi
S2237,P5112,C4135,6,2024-10-21,40260,15,Chandigarh
S2238,P8762,C8006,5,2025-04-19,96250,5,Pune
S2239,P64,C7138,16,2025-05-24,425344,0,Pune
S2240,P8638,C2195,19,2026-05-10,506331,0,Delhi
S2241,P4810,C4697,17,2026-02-26,42007,0,Jaipur
S2242,P9108,C5416,9,2025-05-01,305802,5,Delhi
S2243,P5076,C1929,10,2024-06-09,497420,0,Chandigarh
S2244,P5240,C3643,6,2025-07-11,274764,15,Chandigarh
S2245,P44,C7445,19,2025-06-09,778278,0,Bangalore
S2246,P7780,C9762,19,2025-02-25,861004,10,Mumbai
S2247,P5987,C9642,13,2026-02-04,321490,10,Chandigarh
S2248,P354,C320,5,2025-06-25,185775,10,Bangalore
S2249,P6482,C5221,17,2024-07-09,766309,0,Jaipur
S2250,P5179,C5590,5,2024-08-03,165215,15,Pune
S2251,P8757,C2173,18,2026-04-10,828720,15,Chandigarh
S2252,P2307,C4502,9,2025-10-09,251775,5,Jaipur
S2253,P1952,C3354,5,2026-02-10,7685,15,Chandigarh
S2254,P1899,C8226,4,2024-11-24,6356,0,Pune
S2255,P2361,C9079,15,2024-09-11,718215,10,Delhi
S2256,P21,C5066,17,2025-07-11,122519,5,Mumbai
S2257,P3266,C1151,8,2024-09-24,297152,5,Mumbai
S2258,P5224,C6204,5,2024-08-12,65255,10,Delhi
S2259,P3650,C8970,1,2025-12-10,41913,0,Pune
S2260,P4205,C9957,16,2025-05-01,721472,5,Pune
S2261,P6137,C799,11,2025-05-18,178552,5,Delhi
S2262,P9482,C816,20,2025-04-20,505440,0,Chandigarh
S2263,P61,C3118,7,2026-03-24,78491,15,Jaipur
S2264,P3225,C3102,3,2024-10-09,104079,15,Jaipur
S2265,P9415,C755,19,2025-08-15,608133,0,Mumbai
S2266,P4868,C6525,3,2026-01-04,141744,15,Pune
S2267,P6248,C5701,5,2025-07-15,41485,15,Pune
S2268,P511,C166,17,2024-07-05,710957,10,Chandigarh
S2269,P6459,C4454,3,2025-03-16,73878,15,Delhi
S2270,P6427,C9848,19,2025-08-03,940633,0,Delhi
S2271,P6678,C8740,5,2026-03-02,205505,5,Pune
S2272,P1028,C3400,12,2025-11-16,546636,10,Delhi
S2273,P6118,C7824,7,2025-08-10,10626,5,Mumbai
S2274,P4703,C6250,10,2025-05-03,158520,10,Mumbai
S2275,P2171,C3243,15,2024-10-02,130665,0,Jaipur
S2276,P7518,C5720,10,2026-05-06,247110,5,Delhi
S2277,P7566,C4947,6,2024-12-24,73518,0,Mumbai
S2278,P4694,C8019,8,2025-03-05,210456,0,Chandigarh
S2279,P7644,C3916,13,2025-04-18,253890,15,Pune
S2280,P5922,C5986,5,2025-03-05,148490,5,Delhi
S2281,P7357,C5648,12,2025-02-28,248244,15,Bangalore
S2282,P4247,C3407,8,2025-06-25,80520,10,Delhi
S2283,P7827,C5009,18,2025-08-28,566010,0,Pune
S2284,P7099,C2059,6,2025-09-24,66000,0,Delhi
S2285,P8327,C4897,15,2026-03-03,153360,10,Mumbai
S2286,P7349,C2383,3,2025-12-01,56001,10,Pune
S2287,P9500,C5979,6,2025-11-17,169074,0,Mumbai
S2288,P482,C5113,14,2025-09-12,526162,0,Delhi
S2289,P9540,C8336,10,2025-03-26,491320,15,Pune
S2290,P2730,C6537,18,2025-05-25,222084,5,Bangalore
S2291,P1645,C8635,18,2025-06-20,478962,10,Jaipur
S2292,P851,C4483,5,2024-08-26,87575,15,Chandigarh
S2293,P9353,C3034,13,2025-11-07,207168,5,Bangalore
S2294,P4171,C1666,13,2024-06-13,54353,15,Pune
S2295,P2924,C4922,7,2025-10-29,285005,0,Bangalore
S2296,P5336,C1983,2,2024-11-02,85490,15,Pune
S2297,P1099,C2959,6,2025-06-04,127422,5,Pune
S2298,P845,C1122,16,2026-02-19,711968,0,Mumbai
S2299,P5879,C971,17,2024-12-13,746980,10,Bangalore
S2300,P1975,C4359,3,2024-08-10,45027,15,Bangalore
S2301,P4153,C6577,10,2026-03-29,316030,10,Delhi
S2302,P8517,C8742,17,2025-01-17,489447,10,Bangalore
S2303,P3561,C1701,3,2024-10-12,27609,0,Chandigarh
S2304,P3100,C7182,12,2025-09-17,364536,10,Bangalore
S2305,P6300,C2139,1,2026-03-08,33563,5,Pune
S2306,P3931,C4596,4,2026-01-24,186108,10,Delhi
S2307,P3874,C3512,15,2025-09-25,735075,5,Bangalore
S2308,P2893,C2684,4,2024-08-12,121512,0,Chandigarh
S2309,P1735,C736,10,2025-11-08,311730,5,Bangalore
S2310,P4113,C5137,15,2024-12-05,632685,5,Delhi
S2311,P9894,C8775,7,2024-09-14,51716,10,Jaipur
S2312,P5067,C7044,19,2024-08-12,214206,5,Chandigarh
S2313,P3649,C5722,14,2024-11-22,361970,5,Pune
